"what","portfolio.monthly.return....","benchmark.return...."
"Upside Potential (MAR = 8%, method = subset)",0.0140164433860527,0.0416379466848962
"Upside Potential (MAR = 8%, method = subset)",0.0127550901827696,0.0379150636847184
"Upside Potential (MAR = 8%, method = subset)",0.0129084385906947,0.0383328025144553
"Upside Potential (MAR = 8%, method = subset)",0.0122477166356477,0.0364713002108204
"Upside Potential (MAR = 8%, method = subset)",0.0120506111002115,0.0370035444079316
"Upside Potential (MAR = 8%, method = subset)",0.0123946837656766,0.0380083632292576
"Upside Potential (MAR = 8%, method = subset)",0.0127081061768044,0.0389499762783898
"Upside Potential (MAR = 8%, method = subset)",0.0120092506859145,0.0366066042807325
"Upside Potential (MAR = 8%, method = subset)",0.0121689942979667,0.0370016049060025
"Upside Potential (MAR = 8%, method = subset)",0.0121497053980675,0.0369613185668135
"Upside Potential (MAR = 8%, method = subset)",0.0121052447150152,0.0369842585972072
"Upside Potential (MAR = 10%, method = subset)",NA,NA
"Upside Potential (MAR = 10%, method = subset)",NA,NA
"Upside Potential (MAR = 10%, method = subset)",NA,NA
"Upside Potential (MAR = 10%, method = subset)",NA,NA
"Upside Potential (MAR = 10%, method = subset)",NA,NA
"Upside Potential (MAR = 10%, method = subset)",NA,NA
"Upside Potential (MAR = 10%, method = subset)",NA,NA
"Upside Potential (MAR = 10%, method = subset)",NA,NA
"Upside Potential (MAR = 10%, method = subset)",NA,NA
"Upside Potential (MAR = 10%, method = subset)",NA,NA
"Upside Potential (MAR = 10%, method = subset)",NA,NA
"Upside Potential (MAR = 10%, method = subset)",NA,NA
"Upside Potential (MAR = 10%, method = subset)",NA,NA
"Upside Potential (MAR = 10%, method = subset)",NA,NA
"Upside Potential (MAR = 10%, method = subset)",NA,NA
"Upside Potential (MAR = 10%, method = subset)",NA,NA
"Upside Potential (MAR = 10%, method = subset)",NA,NA
"Upside Potential (MAR = 10%, method = subset)",NA,NA
"Upside Potential (MAR = 10%, method = subset)",NA,NA
"Upside Potential (MAR = 10%, method = subset)",NA,NA
"Upside Potential (MAR = 10%, method = subset)",NA,NA
"Upside Potential (MAR = 10%, method = subset)",NA,NA
"Upside Potential (MAR = 10%, method = subset)",NA,NA
"Upside Potential (MAR = 10%, method = subset)",NA,NA
"Drawdowns 1",0,0
"Drawdowns 2",0,0
"Drawdowns 3",0,0
"Drawdowns 4",-0.0099999999999999,-0.011
"Drawdowns 5",0,0
"Drawdowns 6",0,0
"Drawdowns 7",0,0
"Drawdowns 8",0,0
"Drawdowns 9",-0.014,-0.015
"Drawdowns 10",0,0
"Drawdowns 11",-0.00500000000000012,-0.00600000000000012
"Drawdowns 12",0,0
"Drawdowns 13",0,0
"Drawdowns 14",-0.0370000000000001,-0.038
"Drawdowns 15",-0.095743,-0.0976440000000002
"Drawdowns 16",-0.0803706310000002,-0.0841086600000002
"Drawdowns 17",-0.125432470081,-0.12807144432
"Drawdowns 18",-0.144672955739218,-0.10976094465072
"Drawdowns 19",-0.0848000626409634,-0.0563466013297634
"Drawdowns 20",-0.0317184662741392,-0.00350201100423031
"Drawdowns 21",-0.0946567659663201,-0.0702673762669468
"Drawdowns 22",-0.0729285283495118,-0.0526024564160189
"Drawdowns 23",-0.0775638857077642,-0.0554446490467708
"Drawdowns 24",-0.0858658107363944,-0.0554446490467708
"Worst Drawdown",0.144672955739218,0.12807144432
"Calmar Ratio (scale = 1)",Inf,Inf
"Calmar Ratio (scale = 1)",Inf,Inf
"Calmar Ratio (scale = 1)",Inf,Inf
"Calmar Ratio (scale = 1)",0.741557517809185,0.763863728220166
"Calmar Ratio (scale = 1)",0.892791266314794,0.865411216469011
"Calmar Ratio (scale = 1)",1.15889854414036,0.993455832223039
"Calmar Ratio (scale = 1)",1.22179559465027,1.03329989203274
"Calmar Ratio (scale = 1)",1.89088510302246,1.62908485964477
"Calmar Ratio (scale = 1)",1.08562360529801,0.947232791198822
"Calmar Ratio (scale = 1)",1.26085762243604,1.13026374769625
"Calmar Ratio (scale = 1)",1.11225700971196,0.989700744822844
"Calmar Ratio (scale = 1)",1.49066405029967,1.35715896775834
"Calmar Ratio (scale = 1)",1.59487944362032,1.4519652569127
"Calmar Ratio (scale = 1)",0.485728272165223,0.457604532663548
"Calmar Ratio (scale = 1)",0.13062513296618,0.121803300193345
"Calmar Ratio (scale = 1)",0.133552394282767,0.123788942278628
"Calmar Ratio (scale = 1)",0.0720988626647939,0.0659786875510572
"Calmar Ratio (scale = 1)",0.0504125353566062,0.0713909663621934
"Calmar Ratio (scale = 1)",0.0725783278327036,0.0918076572614051
"Calmar Ratio (scale = 1)",0.0886389050190283,0.108731189591949
"Calmar Ratio (scale = 1)",0.0620363131869695,0.0774350911296724
"Calmar Ratio (scale = 1)",0.066723770105487,0.0806449529730063
"Calmar Ratio (scale = 1)",0.0622892386756083,0.0760914015528611
"Calmar Ratio (scale = 1)",0.0570569060020092,0.0729061716620194
"Sterling Ratio (Excess = 0%, scale = 1)",Inf,Inf
"Sterling Ratio (Excess = 0%, scale = 1)",Inf,Inf
"Sterling Ratio (Excess = 0%, scale = 1)",Inf,Inf
"Sterling Ratio (Excess = 0%, scale = 1)",0.741557517809185,0.763863728220166
"Sterling Ratio (Excess = 0%, scale = 1)",0.892791266314794,0.865411216469011
"Sterling Ratio (Excess = 0%, scale = 1)",1.15889854414036,0.993455832223039
"Sterling Ratio (Excess = 0%, scale = 1)",1.22179559465027,1.03329989203274
"Sterling Ratio (Excess = 0%, scale = 1)",1.89088510302246,1.62908485964477
"Sterling Ratio (Excess = 0%, scale = 1)",1.08562360529801,0.947232791198822
"Sterling Ratio (Excess = 0%, scale = 1)",1.26085762243604,1.13026374769625
"Sterling Ratio (Excess = 0%, scale = 1)",1.11225700971196,0.989700744822844
"Sterling Ratio (Excess = 0%, scale = 1)",1.49066405029967,1.35715896775834
"Sterling Ratio (Excess = 0%, scale = 1)",1.59487944362032,1.4519652569127
"Sterling Ratio (Excess = 0%, scale = 1)",0.485728272165223,0.457604532663548
"Sterling Ratio (Excess = 0%, scale = 1)",0.13062513296618,0.121803300193345
"Sterling Ratio (Excess = 0%, scale = 1)",0.133552394282767,0.123788942278628
"Sterling Ratio (Excess = 0%, scale = 1)",0.0720988626647939,0.0659786875510572
"Sterling Ratio (Excess = 0%, scale = 1)",0.0504125353566062,0.0713909663621934
"Sterling Ratio (Excess = 0%, scale = 1)",0.0725783278327036,0.0918076572614051
"Sterling Ratio (Excess = 0%, scale = 1)",0.0886389050190283,0.108731189591949
"Sterling Ratio (Excess = 0%, scale = 1)",0.0620363131869695,0.0774350911296724
"Sterling Ratio (Excess = 0%, scale = 1)",0.066723770105487,0.0806449529730063
"Sterling Ratio (Excess = 0%, scale = 1)",0.0622892386756083,0.0760914015528611
"Sterling Ratio (Excess = 0%, scale = 1)",0.0570569060020092,0.0729061716620194
"Sterling Ratio (Excess = 2%, scale = 1)",0.149999999999995,0.1
"Sterling Ratio (Excess = 2%, scale = 1)",0.721740900722245,0.671737684827822
"Sterling Ratio (Excess = 2%, scale = 1)",0.664429200353134,0.747711157259112
"Sterling Ratio (Excess = 2%, scale = 1)",0.247185839269727,0.271048419691027
"Sterling Ratio (Excess = 2%, scale = 1)",0.297597088771596,0.30708139939223
"Sterling Ratio (Excess = 2%, scale = 1)",0.386299514713452,0.35251658562753
"Sterling Ratio (Excess = 2%, scale = 1)",0.407265198216753,0.366654800398715
"Sterling Ratio (Excess = 2%, scale = 1)",0.630295034340817,0.578062369551369
"Sterling Ratio (Excess = 2%, scale = 1)",0.447021484534473,0.405956910513781
"Sterling Ratio (Excess = 2%, scale = 1)",0.5191766680619,0.484398749012677
"Sterling Ratio (Excess = 2%, scale = 1)",0.45798818046963,0.424157462066933
"Sterling Ratio (Excess = 2%, scale = 1)",0.613802844241043,0.581639557610718
"Sterling Ratio (Excess = 2%, scale = 1)",0.656715065020133,0.622270824391156
"Sterling Ratio (Excess = 2%, scale = 1)",0.315297299475671,0.299809866227842
"Sterling Ratio (Excess = 2%, scale = 1)",0.108053550586912,0.101096200775892
"Sterling Ratio (Excess = 2%, scale = 1)",0.110474991021616,0.10274427492991
"Sterling Ratio (Excess = 2%, scale = 1)",0.062183764251814,0.0570669506724097
"Sterling Ratio (Excess = 2%, scale = 1)",0.0442897891982824,0.0617481933494701
"Sterling Ratio (Excess = 2%, scale = 1)",0.0637634829777122,0.0794072031856013
"Sterling Ratio (Excess = 2%, scale = 1)",0.0778734572718706,0.0940448751453945
"Sterling Ratio (Excess = 2%, scale = 1)",0.0545018260687311,0.0669759385921547
"Sterling Ratio (Excess = 2%, scale = 1)",0.0586199779793345,0.0697522446127471
"Sterling Ratio (Excess = 2%, scale = 1)",0.0547240330356182,0.0658137410758797
"Sterling Ratio (Excess = 2%, scale = 1)",0.0501271820839705,0.0630587399716173
"Sterling Ratio (Excess = 4%, scale = 1)",0.0749999999999973,0.05
"Sterling Ratio (Excess = 4%, scale = 1)",0.360870450361123,0.335868842413911
"Sterling Ratio (Excess = 4%, scale = 1)",0.332214600176567,0.373855578629556
"Sterling Ratio (Excess = 4%, scale = 1)",0.148311503561836,0.164754921772977
"Sterling Ratio (Excess = 4%, scale = 1)",0.178558253262957,0.186657321199199
"Sterling Ratio (Excess = 4%, scale = 1)",0.231779708828071,0.214274787342224
"Sterling Ratio (Excess = 4%, scale = 1)",0.244359118930051,0.222868604163925
"Sterling Ratio (Excess = 4%, scale = 1)",0.37817702060449,0.351371244237107
"Sterling Ratio (Excess = 4%, scale = 1)",0.281457971743927,0.258336215781497
"Sterling Ratio (Excess = 4%, scale = 1)",0.326889013224159,0.308253749371704
"Sterling Ratio (Excess = 4%, scale = 1)",0.288362928443841,0.269918384951685
"Sterling Ratio (Excess = 4%, scale = 1)",0.386468457485101,0.370134263934093
"Sterling Ratio (Excess = 4%, scale = 1)",0.413487263160825,0.395990524612554
"Sterling Ratio (Excess = 4%, scale = 1)",0.233401897014458,0.222935541554036
"Sterling Ratio (Excess = 4%, scale = 1)",0.0921332378507985,0.0864066827764307
"Sterling Ratio (Excess = 4%, scale = 1)",0.0941979099166436,0.0878152878429451
"Sterling Ratio (Excess = 4%, scale = 1)",0.0546660424622079,0.0502761539486359
"Sterling Ratio (Excess = 4%, scale = 1)",0.039493224479751,0.0544003427256717
"Sterling Ratio (Excess = 4%, scale = 1)",0.0568579257755245,0.0699579831224461
"Sterling Ratio (Excess = 4%, scale = 1)",0.0694397960505884,0.0828538158282225
"Sterling Ratio (Excess = 4%, scale = 1)",0.0485993022421569,0.0590060018949207
"Sterling Ratio (Excess = 4%, scale = 1)",0.052271460109494,0.0614519357893229
"Sterling Ratio (Excess = 4%, scale = 1)",0.0487974442921212,0.0579821024126724
"Sterling Ratio (Excess = 4%, scale = 1)",0.044698430279645,0.055554938213175
"Sterling Ratio (Excess = 6%, scale = 1)",0.0499999999999982,0.0333333333333334
"Sterling Ratio (Excess = 6%, scale = 1)",0.240580300240748,0.223912561609274
"Sterling Ratio (Excess = 6%, scale = 1)",0.221476400117711,0.249237052419704
"Sterling Ratio (Excess = 6%, scale = 1)",0.105936788258454,0.118345084653829
"Sterling Ratio (Excess = 6%, scale = 1)",0.127541609473541,0.134077794100833
"Sterling Ratio (Excess = 6%, scale = 1)",0.165556934877193,0.153915692316246
"Sterling Ratio (Excess = 6%, scale = 1)",0.174542227807179,0.160088715667045
"Sterling Ratio (Excess = 6%, scale = 1)",0.270126443288921,0.252393428959048
"Sterling Ratio (Excess = 6%, scale = 1)",0.205388249650974,0.189446558239765
"Sterling Ratio (Excess = 6%, scale = 1)",0.238540631271684,0.226052749539249
"Sterling Ratio (Excess = 6%, scale = 1)",0.210427001837398,0.197940148964569
"Sterling Ratio (Excess = 6%, scale = 1)",0.282017523029668,0.271431793551669
"Sterling Ratio (Excess = 6%, scale = 1)",0.301733948793034,0.29039305138254
"Sterling Ratio (Excess = 6%, scale = 1)",0.18527779453725,0.177438492257294
"Sterling Ratio (Excess = 6%, scale = 1)",0.0803017927327773,0.0754444282311983
"Sterling Ratio (Excess = 6%, scale = 1)",0.0821013264532914,0.0766743262024202
"Sterling Ratio (Excess = 6%, scale = 1)",0.0487699831109704,0.0449296587238646
"Sterling Ratio (Excess = 6%, scale = 1)",0.0356340703147942,0.0486152706832504
"Sterling Ratio (Excess = 6%, scale = 1)",0.0513019474030844,0.0625184716776981
"Sterling Ratio (Excess = 6%, scale = 1)",0.0626543567335284,0.0740429284414858
"Sterling Ratio (Excess = 6%, scale = 1)",0.0438503306873532,0.0527311522378379
"Sterling Ratio (Excess = 6%, scale = 1)",0.0471636567926654,0.054916979245387
"Sterling Ratio (Excess = 6%, scale = 1)",0.0440291109169687,0.0518161368539652
"Sterling Ratio (Excess = 6%, scale = 1)",0.0403306397116916,0.0496470835237997
"Sterling Ratio (Excess = 8%, scale = 1)",0.0374999999999986,0.025
"Sterling Ratio (Excess = 8%, scale = 1)",0.180435225180561,0.167934421206956
"Sterling Ratio (Excess = 8%, scale = 1)",0.166107300088283,0.186927789314778
"Sterling Ratio (Excess = 8%, scale = 1)",0.0823952797565753,0.0923351759387015
"Sterling Ratio (Excess = 8%, scale = 1)",0.0991990295905318,0.104610147045705
"Sterling Ratio (Excess = 8%, scale = 1)",0.128766504904484,0.120088067631356
"Sterling Ratio (Excess = 8%, scale = 1)",0.135755066072251,0.124904382553409
"Sterling Ratio (Excess = 8%, scale = 1)",0.210098344780272,0.196922345671345
"Sterling Ratio (Excess = 8%, scale = 1)",0.16168862206566,0.149563072294551
"Sterling Ratio (Excess = 8%, scale = 1)",0.187787305469198,0.178462697004671
"Sterling Ratio (Excess = 8%, scale = 1)",0.165655299318802,0.156268538656239
"Sterling Ratio (Excess = 8%, scale = 1)",0.222013794725484,0.214288258067107
"Sterling Ratio (Excess = 8%, scale = 1)",0.237535236283878,0.22925767214411
"Sterling Ratio (Excess = 8%, scale = 1)",0.153606376667635,0.147364171535719
"Sterling Ratio (Excess = 8%, scale = 1)",0.0711632446560087,0.0669505384030929
"Sterling Ratio (Excess = 8%, scale = 1)",0.0727579868661338,0.068041968655594
"Sterling Ratio (Excess = 8%, scale = 1)",0.0440219524718274,0.0406109826200196
"Sterling Ratio (Excess = 8%, scale = 1)",0.0324619866790445,0.0439423304975243
"Sterling Ratio (Excess = 8%, scale = 1)",0.0467351363034315,0.0565091442678735
"Sterling Ratio (Excess = 8%, scale = 1)",0.0570769736855881,0.0669258606782022
"Sterling Ratio (Excess = 8%, scale = 1)",0.0399468496882203,0.0476625900994658
"Sterling Ratio (Excess = 8%, scale = 1)",0.042965229203774,0.0496383136000495
"Sterling Ratio (Excess = 8%, scale = 1)",0.0401097152093631,0.0468355267540732
"Sterling Ratio (Excess = 8%, scale = 1)",0.0367404755480524,0.044874964631075
"Sterling Ratio (Excess = 10%, scale = 1)",0.0299999999999989,0.02
"Sterling Ratio (Excess = 10%, scale = 1)",0.144348180144449,0.134347536965564
"Sterling Ratio (Excess = 10%, scale = 1)",0.132885840070627,0.149542231451822
"Sterling Ratio (Excess = 10%, scale = 1)",0.0674143198008343,0.0756982073010976
"Sterling Ratio (Excess = 10%, scale = 1)",0.0811628423922533,0.0857614719023345
"Sterling Ratio (Excess = 10%, scale = 1)",0.105354413103668,0.098450577968049
"Sterling Ratio (Excess = 10%, scale = 1)",0.111072326786387,0.102399088399641
"Sterling Ratio (Excess = 10%, scale = 1)",0.171898645729313,0.161440841946779
"Sterling Ratio (Excess = 10%, scale = 1)",0.13332219714186,0.123552103199846
"Sterling Ratio (Excess = 10%, scale = 1)",0.154842164158812,0.14742570622125
"Sterling Ratio (Excess = 10%, scale = 1)",0.136592966104977,0.129091401498632
"Sterling Ratio (Excess = 10%, scale = 1)",0.183064006177153,0.177020734925001
"Sterling Ratio (Excess = 10%, scale = 1)",0.195862387813022,0.189386772640787
"Sterling Ratio (Excess = 10%, scale = 1)",0.131182088103017,0.126007045226194
"Sterling Ratio (Excess = 10%, scale = 1)",0.0638921550481036,0.0601756766918249
"Sterling Ratio (Excess = 10%, scale = 1)",0.0653239548071449,0.0611566628880934
"Sterling Ratio (Excess = 10%, scale = 1)",0.0401163968563467,0.0370497316496404
"Sterling Ratio (Excess = 10%, scale = 1)",0.0298084864929722,0.0400889475693336
"Sterling Ratio (Excess = 10%, scale = 1)",0.0429149236311945,0.0515537545708988
"Sterling Ratio (Excess = 10%, scale = 1)",0.052411400940685,0.0610570101627207
"Sterling Ratio (Excess = 10%, scale = 1)",0.0366815235660479,0.0434829708366008
"Sterling Ratio (Excess = 10%, scale = 1)",0.0394531754033068,0.0452854395479693
"Sterling Ratio (Excess = 10%, scale = 1)",0.0368310761715355,0.042728434181067
"Sterling Ratio (Excess = 10%, scale = 1)",0.0337372441171776,0.0409397973184927
"Burke ratio (Risk free = 0)",Inf,Inf
"Burke ratio (Risk free = 0)",Inf,Inf
"Burke ratio (Risk free = 0)",Inf,Inf
"Burke ratio (Risk free = 0)",0.741557517809259,0.763863728219789
"Burke ratio (Risk free = 0)",0.892791266314884,0.865411216468583
"Burke ratio (Risk free = 0)",1.15889854414048,0.993455832222547
"Burke ratio (Risk free = 0)",1.22179559465039,1.03329989203223
"Burke ratio (Risk free = 0)",1.89088510302265,1.62908485964396
"Burke ratio (Risk free = 0)",0.883408264763029,0.763853255060997
"Burke ratio (Risk free = 0)",1.02600204980225,0.911450332776754
"Burke ratio (Risk free = 0)",0.869121855144845,0.759562429090753
"Burke ratio (Risk free = 0)",1.16481055500805,1.04157440277298
"Burke ratio (Risk free = 0)",1.2462448594778,1.11433507882567
"Burke ratio (Risk free = 0)",0.437171412055936,0.406933578551227
"Burke ratio (Risk free = 0)",0.125564050086681,0.116751554285342
"Burke ratio (Risk free = 0)",0.12837789439234,0.118654842614501
"Burke ratio (Risk free = 0)",0.0814714122663531,0.0750367969333124
"Burke ratio (Risk free = 0)",0.059629261050993,0.0811921189194223
"Burke ratio (Risk free = 0)",0.0858475382435552,0.104411784934585
"Burke ratio (Risk free = 0)",0.10484440763127,0.123658722180778
"Burke ratio (Risk free = 0)",0.0647965540373105,0.0756835202670146
"Burke ratio (Risk free = 0)",0.0696925744472094,0.0788207754872281
"Burke ratio (Risk free = 0)",0.0650183843013402,0.0743507414231074
"Burke ratio (Risk free = 0)",0.0592935025455311,0.0712383765677617
"Burke ratio (Risk free = 0.02)",-Inf,-Inf
"Burke ratio (Risk free = 0.02)",-Inf,-Inf
"Burke ratio (Risk free = 0.02)",-Inf,-Inf
"Burke ratio (Risk free = 0.02)",-1.25844248219096,-1.05431808996113
"Burke ratio (Risk free = 0.02)",-1.10720873368534,-0.952770601712334
"Burke ratio (Risk free = 0.02)",-0.841101455859741,-0.82472598595837
"Burke ratio (Risk free = 0.02)",-0.778204405349831,-0.784881926148686
"Burke ratio (Risk free = 0.02)",-0.109114896977568,-0.189096958536957
"Burke ratio (Risk free = 0.02)",-0.279068122675048,-0.311353406079834
"Burke ratio (Risk free = 0.02)",-0.136474337635827,-0.163756328364077
"Burke ratio (Risk free = 0.02)",-0.247169289226957,-0.263726591102536
"Burke ratio (Risk free = 0.02)",0.0485194106362493,0.0182853825796886
"Burke ratio (Risk free = 0.02)",0.129953715105994,0.09104605863238
"Burke ratio (Risk free = 0.02)",-0.0493328433545961,-0.0611027986496349
"Burke ratio (Risk free = 0.02)",-0.0752349445860706,-0.0795790707180124
"Burke ratio (Risk free = 0.02)",-0.0724211002804121,-0.077675782388853
"Burke ratio (Risk free = 0.02)",-0.0987045506274854,-0.102565387565919
"Burke ratio (Risk free = 0.02)",-0.103887971798528,-0.0964100655798093
"Burke ratio (Risk free = 0.02)",-0.0776696946059659,-0.0731903995646462
"Burke ratio (Risk free = 0.02)",-0.0586728252182516,-0.0539434623184535
"Burke ratio (Risk free = 0.02)",-0.0795972545252386,-0.0769469347006232
"Burke ratio (Risk free = 0.02)",-0.0747012341153397,-0.0738096794804097
"Burke ratio (Risk free = 0.02)",-0.0792814364483521,-0.0782397277776628
"Burke ratio (Risk free = 0.02)",-0.0843683720299263,-0.0813520926330084
"Burke ratio (Risk free = 0.04)",-Inf,-Inf
"Burke ratio (Risk free = 0.04)",-Inf,-Inf
"Burke ratio (Risk free = 0.04)",-Inf,-Inf
"Burke ratio (Risk free = 0.04)",-3.25844248219118,-2.87249990814205
"Burke ratio (Risk free = 0.04)",-3.10720873368556,-2.77095241989325
"Burke ratio (Risk free = 0.04)",-2.84110145585996,-2.64290780413929
"Burke ratio (Risk free = 0.04)",-2.77820440535005,-2.6030637443296
"Burke ratio (Risk free = 0.04)",-2.10911489697779,-2.00727877671787
"Burke ratio (Risk free = 0.04)",-1.44154451011313,-1.38656006722067
"Burke ratio (Risk free = 0.04)",-1.2989507250739,-1.23896298950491
"Burke ratio (Risk free = 0.04)",-1.36346043359876,-1.28701561129583
"Burke ratio (Risk free = 0.04)",-1.06777173373555,-1.0050036376136
"Burke ratio (Risk free = 0.04)",-0.986337429265807,-0.93224296156091
"Burke ratio (Risk free = 0.04)",-0.535837098765128,-0.529139175850497
"Burke ratio (Risk free = 0.04)",-0.276033939258823,-0.275909695721366
"Burke ratio (Risk free = 0.04)",-0.273220094953164,-0.274006407392207
"Burke ratio (Risk free = 0.04)",-0.278880513521324,-0.280167572065151
"Burke ratio (Risk free = 0.04)",-0.267405204648049,-0.274012250079041
"Burke ratio (Risk free = 0.04)",-0.241186927455487,-0.250792584063878
"Burke ratio (Risk free = 0.04)",-0.222190058067773,-0.231545646817685
"Burke ratio (Risk free = 0.04)",-0.223991063087788,-0.229577389668261
"Burke ratio (Risk free = 0.04)",-0.219095042677889,-0.226440134448047
"Burke ratio (Risk free = 0.04)",-0.223581257198044,-0.230830196978433
"Burke ratio (Risk free = 0.04)",-0.228030246605384,-0.233942561833779
"Burke ratio (Risk free = 0.06)",-Inf,-Inf
"Burke ratio (Risk free = 0.06)",-Inf,-Inf
"Burke ratio (Risk free = 0.06)",-Inf,-Inf
"Burke ratio (Risk free = 0.06)",-5.2584424821914,-4.69068172632296
"Burke ratio (Risk free = 0.06)",-5.10720873368578,-4.58913423807417
"Burke ratio (Risk free = 0.06)",-4.84110145586018,-4.4610896223202
"Burke ratio (Risk free = 0.06)",-4.77820440535027,-4.42124556251052
"Burke ratio (Risk free = 0.06)",-4.10911489697801,-3.82546059489879
"Burke ratio (Risk free = 0.06)",-2.6040208975512,-2.4617667283615
"Burke ratio (Risk free = 0.06)",-2.46142711251198,-2.31416965064574
"Burke ratio (Risk free = 0.06)",-2.47975157797056,-2.31030463148912
"Burke ratio (Risk free = 0.06)",-2.18406287810735,-2.02829265780689
"Burke ratio (Risk free = 0.06)",-2.10262857363761,-1.9555319817542
"Burke ratio (Risk free = 0.06)",-1.02234135417566,-0.997175553051359
"Burke ratio (Risk free = 0.06)",-0.476832933931575,-0.47224032072472
"Burke ratio (Risk free = 0.06)",-0.474019089625916,-0.470337032395561
"Burke ratio (Risk free = 0.06)",-0.459056476415162,-0.457769756564383
"Burke ratio (Risk free = 0.06)",-0.43092243749757,-0.451614434578273
"Burke ratio (Risk free = 0.06)",-0.404704160305008,-0.428394768563109
"Burke ratio (Risk free = 0.06)",-0.385707290917294,-0.409147831316917
"Burke ratio (Risk free = 0.06)",-0.368384871650337,-0.382207844635899
"Burke ratio (Risk free = 0.06)",-0.363488851240438,-0.379070589415685
"Burke ratio (Risk free = 0.06)",-0.367881077947737,-0.383420666179203
"Burke ratio (Risk free = 0.06)",-0.371692121180841,-0.386533031034549
"Burke ratio (Risk free = 0.08)",-Inf,-Inf
"Burke ratio (Risk free = 0.08)",-Inf,-Inf
"Burke ratio (Risk free = 0.08)",-Inf,-Inf
"Burke ratio (Risk free = 0.08)",-7.25844248219162,-6.50886354450388
"Burke ratio (Risk free = 0.08)",-7.107208733686,-6.40731605625509
"Burke ratio (Risk free = 0.08)",-6.8411014558604,-6.27927144050112
"Burke ratio (Risk free = 0.08)",-6.77820440535049,-6.23942738069144
"Burke ratio (Risk free = 0.08)",-6.10911489697823,-5.64364241307971
"Burke ratio (Risk free = 0.08)",-3.76649728498928,-3.53697338950233
"Burke ratio (Risk free = 0.08)",-3.62390349995006,-3.38937631178657
"Burke ratio (Risk free = 0.08)",-3.59604272234236,-3.3335936516824
"Burke ratio (Risk free = 0.08)",-3.30035402247916,-3.05158167800018
"Burke ratio (Risk free = 0.08)",-3.21891971800941,-2.97882100194749
"Burke ratio (Risk free = 0.08)",-1.50884560958619,-1.46521193025222
"Burke ratio (Risk free = 0.08)",-0.677631928604327,-0.668570945728074
"Burke ratio (Risk free = 0.08)",-0.674818084298668,-0.666667657398915
"Burke ratio (Risk free = 0.08)",-0.639232439309001,-0.635371941063614
"Burke ratio (Risk free = 0.08)",-0.594439670347092,-0.629216619077504
"Burke ratio (Risk free = 0.08)",-0.568221393154529,-0.605996953062341
"Burke ratio (Risk free = 0.08)",-0.549224523766815,-0.586750015816148
"Burke ratio (Risk free = 0.08)",-0.512778680212886,-0.534838299603537
"Burke ratio (Risk free = 0.08)",-0.507882659802987,-0.531701044383323
"Burke ratio (Risk free = 0.08)",-0.512180898697429,-0.536011135379973
"Burke ratio (Risk free = 0.08)",-0.515353995756298,-0.539123500235319
"Burke ratio (Risk free = 0.1)",-Inf,-Inf
"Burke ratio (Risk free = 0.1)",-Inf,-Inf
"Burke ratio (Risk free = 0.1)",-Inf,-Inf
"Burke ratio (Risk free = 0.1)",-9.25844248219184,-8.3270453626848
"Burke ratio (Risk free = 0.1)",-9.10720873368622,-8.225497874436
"Burke ratio (Risk free = 0.1)",-8.84110145586062,-8.09745325868204
"Burke ratio (Risk free = 0.1)",-8.77820440535071,-8.05760919887236
"Burke ratio (Risk free = 0.1)",-8.10911489697845,-7.46182423126063
"Burke ratio (Risk free = 0.1)",-4.92897367242736,-4.61218005064316
"Burke ratio (Risk free = 0.1)",-4.78637988738813,-4.4645829729274
"Burke ratio (Risk free = 0.1)",-4.71233386671416,-4.35688267187569
"Burke ratio (Risk free = 0.1)",-4.41664516685096,-4.07487069819347
"Burke ratio (Risk free = 0.1)",-4.33521086238121,-4.00211002214078
"Burke ratio (Risk free = 0.1)",-1.99534986499672,-1.93324830745308
"Burke ratio (Risk free = 0.1)",-0.878430923277079,-0.864901570731428
"Burke ratio (Risk free = 0.1)",-0.87561707897142,-0.862998282402269
"Burke ratio (Risk free = 0.1)",-0.81940840220284,-0.812974125562846
"Burke ratio (Risk free = 0.1)",-0.757956903196613,-0.806818803576736
"Burke ratio (Risk free = 0.1)",-0.731738626004051,-0.783599137561573
"Burke ratio (Risk free = 0.1)",-0.712741756616336,-0.76435220031538
"Burke ratio (Risk free = 0.1)",-0.657172488775435,-0.687468754571175
"Burke ratio (Risk free = 0.1)",-0.652276468365536,-0.684331499350961
"Burke ratio (Risk free = 0.1)",-0.656480719447121,-0.688601604580743
"Burke ratio (Risk free = 0.1)",-0.659015870331756,-0.691713969436089
"Modified Burke ratio (Risk free = 0)",Inf,Inf
"Modified Burke ratio (Risk free = 0)",Inf,Inf
"Modified Burke ratio (Risk free = 0)",Inf,Inf
"Modified Burke ratio (Risk free = 0)",1.48311503561852,1.52772745643958
"Modified Burke ratio (Risk free = 0)",1.9963419611982,1.93511830851454
"Modified Burke ratio (Risk free = 0)",2.83871009679846,2.43345987093726
"Modified Burke ratio (Risk free = 0)",3.23256729639921,2.73385454406718
"Modified Burke ratio (Risk free = 0)",5.34823071516776,4.60774780553032
"Modified Burke ratio (Risk free = 0)",2.65022479428909,2.29155976518299
"Modified Burke ratio (Risk free = 0)",3.24450336137662,2.88225902569296
"Modified Burke ratio (Risk free = 0)",2.88255109061307,2.51918358214496
"Modified Burke ratio (Risk free = 0)",4.03502212493289,3.60811957093202
